id,lat,lon,state,station
291220769,50.5541028,9.7130171,Hesse,waste disposal centres
322806282,50.1417996,8.6825345,Hesse,waste disposal centres
419842535,51.2911057,9.4871429,Hesse,waste disposal centres
521376692,50.0995281,8.6692372,Hesse,waste disposal centres
778177214,50.5889137,8.6642688,Hesse,waste disposal centres
1172570655,50.0551717,8.527149,Hesse,waste disposal centres
1261282028,51.4945455,9.3845429,Hesse,waste disposal centres
1356861471,49.6195977,8.7624014,Hesse,waste disposal centres
1356861485,49.6196488,8.7623868,Hesse,waste disposal centres
1356861851,49.620299,8.760919,Hesse,waste disposal centres
1487555811,50.0558006,8.9092443,Hesse,waste disposal centres
1730422145,50.7540398,8.5674215,Hesse,waste disposal centres
1842566539,50.3105944,8.4264362,Hesse,waste disposal centres
1943135802,49.6433859,8.5515865,Hesse,waste disposal centres
1977372972,50.2250022,8.8910774,Hesse,waste disposal centres
2401762955,50.1019337,8.4027571,Hesse,waste disposal centres
2485248874,50.1006788,8.4005268,Hesse,waste disposal centres
2591376592,49.8775761,8.484215,Hesse,waste disposal centres
2754412515,50.4899141,9.8767243,Hesse,waste disposal centres
2896322116,51.0003928,9.7211944,Hesse,waste disposal centres
2998607992,50.655811,9.2691894,Hesse,waste disposal centres
3005486652,50.0400605,8.2136692,Hesse,waste disposal centres
3005716767,50.6762958,9.7768124,Hesse,waste disposal centres
3005716769,50.6763587,9.7771038,Hesse,waste disposal centres
3005716771,50.6763688,9.7770993,Hesse,waste disposal centres
3012929145,50.4338548,8.3728192,Hesse,waste disposal centres
3012929148,50.4338758,8.3728659,Hesse,waste disposal centres
3446471469,50.8707796,9.3478131,Hesse,waste disposal centres
3489949719,51.0391453,9.5284504,Hesse,waste disposal centres
3589869307,51.1883406,9.0102145,Hesse,waste disposal centres
3723037594,51.1486399,9.3841706,Hesse,waste disposal centres
3737174064,50.0462102,8.2318403,Hesse,waste disposal centres
3883371864,51.1485021,9.3854431,Hesse,waste disposal centres
3891505134,50.8119368,8.8100619,Hesse,waste disposal centres
4053279391,50.1887141,8.6598415,Hesse,waste disposal centres
4053306101,50.1899173,8.6602335,Hesse,waste disposal centres
4053567894,50.1903954,8.6610994,Hesse,waste disposal centres
4053567908,50.1911453,8.661706,Hesse,waste disposal centres
4053567910,50.1911961,8.6603648,Hesse,waste disposal centres
4057163897,50.188913,8.6639623,Hesse,waste disposal centres
4057165130,50.1887921,8.6639784,Hesse,waste disposal centres
4057165321,50.1885225,8.6634379,Hesse,waste disposal centres
4058660904,50.1877903,8.6654024,Hesse,waste disposal centres
4060053630,50.1871244,8.6657176,Hesse,waste disposal centres
4060235258,50.1870157,8.6647635,Hesse,waste disposal centres
4060265122,50.1873614,8.6641813,Hesse,waste disposal centres
4060345440,50.1870269,8.6665601,Hesse,waste disposal centres
4060345445,50.1870423,8.667236,Hesse,waste disposal centres
4064092612,50.1863294,8.6663962,Hesse,waste disposal centres
4093288092,50.7495434,8.4904516,Hesse,waste disposal centres
4116450694,49.873658,8.6607318,Hesse,waste disposal centres
4129067382,50.3061451,8.6904235,Hesse,waste disposal centres
4180888404,50.1878702,8.1250781,Hesse,waste disposal centres
4186833821,49.8442269,8.6445432,Hesse,waste disposal centres
4207422891,50.0461883,8.2028685,Hesse,waste disposal centres
4378540756,49.9464611,8.6090759,Hesse,waste disposal centres
4387242153,50.0492388,8.1934758,Hesse,waste disposal centres
4387244195,50.0495903,8.1927219,Hesse,waste disposal centres
4387244205,50.0497194,8.1922896,Hesse,waste disposal centres
4387244206,50.0494232,8.193455,Hesse,waste disposal centres
4387244213,50.0495573,8.1934114,Hesse,waste disposal centres
4387305049,50.0610116,8.2831783,Hesse,waste disposal centres
4398906070,50.0433893,8.1950139,Hesse,waste disposal centres
4424879772,50.0869961,8.541804,Hesse,waste disposal centres
4433941161,50.0859162,8.54011,Hesse,waste disposal centres
4440697625,50.0871907,8.5388644,Hesse,waste disposal centres
4739090721,50.0558053,8.9092756,Hesse,waste disposal centres
4739090722,50.0558089,8.9092998,Hesse,waste disposal centres
4785147659,50.8472055,8.7200573,Hesse,waste disposal centres
4785147661,50.8471818,8.7192647,Hesse,waste disposal centres
4785147664,50.8595246,8.7092011,Hesse,waste disposal centres
4785147688,50.8672239,8.7054588,Hesse,waste disposal centres
4876512662,50.5882715,8.6104944,Hesse,waste disposal centres
5021646667,49.9792765,8.5941853,Hesse,waste disposal centres
5137270994,50.0118857,8.7153906,Hesse,waste disposal centres
5226659679,50.810354,8.7706842,Hesse,waste disposal centres
5273565025,50.1105484,8.6948412,Hesse,waste disposal centres
5546039457,51.355639,9.5348779,Hesse,waste disposal centres
5552389464,50.1403381,8.5632562,Hesse,waste disposal centres
5600779359,50.1363023,8.4519122,Hesse,waste disposal centres
5624600062,51.2855762,9.2882563,Hesse,waste disposal centres
5744854933,50.1043425,8.7772192,Hesse,waste disposal centres
5774642315,51.1367143,9.2791167,Hesse,waste disposal centres
5774642316,51.1367584,9.2784903,Hesse,waste disposal centres
5774642317,51.1367567,9.2797715,Hesse,waste disposal centres
5774642318,51.1363408,9.2799836,Hesse,waste disposal centres
5774642319,51.1354687,9.2803017,Hesse,waste disposal centres
5774642320,51.1361604,9.2809452,Hesse,waste disposal centres
5774642321,51.1363777,9.2779817,Hesse,waste disposal centres
5774642322,51.1356317,9.2789866,Hesse,waste disposal centres
5774642323,51.1359752,9.2797557,Hesse,waste disposal centres
5774642324,51.1362798,9.2797908,Hesse,waste disposal centres
5774642325,51.1368456,9.2813001,Hesse,waste disposal centres
5774642326,51.1372689,9.2808305,Hesse,waste disposal centres
5774642327,51.1377515,9.2796621,Hesse,waste disposal centres
5774642328,51.1377477,9.2781899,Hesse,waste disposal centres
5774642329,51.1386064,9.2809029,Hesse,waste disposal centres
5774642330,51.1383698,9.2793994,Hesse,waste disposal centres
5774642331,51.139287,9.2790984,Hesse,waste disposal centres
5774642332,51.1389934,9.2794798,Hesse,waste disposal centres
5774642333,51.1389396,9.2814193,Hesse,waste disposal centres
5778875858,49.963282,8.8563484,Hesse,waste disposal centres
5778875859,49.9660098,8.857892,Hesse,waste disposal centres
5791896193,51.1355222,9.2788597,Hesse,waste disposal centres
5791896205,51.1371599,9.2756069,Hesse,waste disposal centres
5908278590,51.2824888,9.4445284,Hesse,waste disposal centres
5908309915,51.139212,9.2806271,Hesse,waste disposal centres
5914643746,51.1385548,9.2786837,Hesse,waste disposal centres
5937494688,51.3155721,9.4754371,Hesse,waste disposal centres
5978458731,50.0852418,8.7725249,Hesse,waste disposal centres
6121717866,50.2412335,9.4771577,Hesse,waste disposal centres
6222549703,50.9721604,9.3210291,Hesse,waste disposal centres
6239467892,50.9733921,9.3245506,Hesse,waste disposal centres
6263986145,50.1423949,8.6154032,Hesse,waste disposal centres
6310865941,50.9752076,9.3253393,Hesse,waste disposal centres
6324073766,49.5621362,8.8281932,Hesse,waste disposal centres
6343510578,51.1805115,8.9585212,Hesse,waste disposal centres
6371052774,50.9013016,9.1039813,Hesse,waste disposal centres
6402018730,50.9769592,9.3410524,Hesse,waste disposal centres
6402018731,50.9766111,9.3434107,Hesse,waste disposal centres
6402018733,50.9773891,9.3451616,Hesse,waste disposal centres
6402018734,50.9767011,9.3434172,Hesse,waste disposal centres
6402018735,50.9770148,9.3410876,Hesse,waste disposal centres
6402018736,50.9766553,9.3434136,Hesse,waste disposal centres
6402072438,50.975408,9.3415942,Hesse,waste disposal centres
6402072454,50.9753924,9.3416016,Hesse,waste disposal centres
6402078797,50.9776024,9.3415003,Hesse,waste disposal centres
6589293764,51.0336537,9.1591686,Hesse,waste disposal centres
6610706885,51.087639,9.110303,Hesse,waste disposal centres
6612063416,51.0968149,9.1151389,Hesse,waste disposal centres
6634882073,49.6826157,8.7632757,Hesse,waste disposal centres
6665168191,51.0962382,9.0217531,Hesse,waste disposal centres
6673678308,51.0953152,9.0185033,Hesse,waste disposal centres
6687266792,50.9893762,9.3101119,Hesse,waste disposal centres
6697535645,51.1818134,8.9560179,Hesse,waste disposal centres
6720411816,50.2177165,8.2781908,Hesse,waste disposal centres
6746410756,50.8099289,8.8066828,Hesse,waste disposal centres
6956111230,50.1520925,8.6383143,Hesse,waste disposal centres
7169930213,49.9789656,8.5982233,Hesse,waste disposal centres
7218387933,51.281901,9.4443445,Hesse,waste disposal centres
7297398783,50.9946204,9.058274,Hesse,waste disposal centres
7465204078,50.1408817,9.1365889,Hesse,waste disposal centres
7466026077,50.1437716,9.1367074,Hesse,waste disposal centres
7511559109,49.7028801,8.672021,Hesse,waste disposal centres
7570789411,50.9122086,9.3650406,Hesse,waste disposal centres
7570789412,50.9122217,9.3650337,Hesse,waste disposal centres
7577377355,50.6206703,9.2082402,Hesse,waste disposal centres
7640760409,50.9706437,9.328995,Hesse,waste disposal centres
7702628933,50.5370427,8.0495845,Hesse,waste disposal centres
7705561325,50.250082,8.3878849,Hesse,waste disposal centres
7730702509,51.4801013,9.6194918,Hesse,waste disposal centres
7730707208,51.4796966,9.6201185,Hesse,waste disposal centres
7773496168,50.1047733,8.6894623,Hesse,waste disposal centres
7836695228,51.3661724,9.057034,Hesse,waste disposal centres
7836695229,51.3683896,9.0553388,Hesse,waste disposal centres
7837003412,50.9753826,9.3194102,Hesse,waste disposal centres
7837003416,50.9728448,9.3156567,Hesse,waste disposal centres
7873697814,50.5566667,8.4908796,Hesse,waste disposal centres
7964406590,50.1522246,8.9570224,Hesse,waste disposal centres
7964406591,50.1522263,8.9568018,Hesse,waste disposal centres
7964406592,50.152259,8.9567703,Hesse,waste disposal centres
7964406595,50.1522426,8.9568481,Hesse,waste disposal centres
7964406596,50.1522598,8.9568863,Hesse,waste disposal centres
7964406597,50.152286,8.9568454,Hesse,waste disposal centres
7964406598,50.1522744,8.9568119,Hesse,waste disposal centres
8129334116,50.1318355,8.5171824,Hesse,waste disposal centres
8296343757,51.3099834,9.467888,Hesse,waste disposal centres
