id,lat,lon,state,station
108252060,48.9942805,8.388817,Baden-Wurttemberg,waste disposal centres
206101291,48.8136981,8.9997164,Baden-Wurttemberg,waste disposal centres
288921230,48.7358734,9.1085326,Baden-Wurttemberg,waste disposal centres
303910169,47.8130347,7.6286292,Baden-Wurttemberg,waste disposal centres
309965669,47.7955116,9.8799135,Baden-Wurttemberg,waste disposal centres
316747239,48.5534825,9.6564574,Baden-Wurttemberg,waste disposal centres
317247618,48.7629061,9.1691211,Baden-Wurttemberg,waste disposal centres
344727865,47.6295997,7.6655887,Baden-Wurttemberg,waste disposal centres
365547272,48.2035621,8.3521863,Baden-Wurttemberg,waste disposal centres
450523822,48.9012654,9.2093571,Baden-Wurttemberg,waste disposal centres
450523826,48.9005627,9.2103293,Baden-Wurttemberg,waste disposal centres
450523828,48.9013036,9.2101345,Baden-Wurttemberg,waste disposal centres
450523831,48.9007037,9.210686,Baden-Wurttemberg,waste disposal centres
450523833,48.8998216,9.210386,Baden-Wurttemberg,waste disposal centres
450523836,48.900139,9.210718,Baden-Wurttemberg,waste disposal centres
490020561,47.7106573,8.9356827,Baden-Wurttemberg,waste disposal centres
650539453,48.9509789,8.4902396,Baden-Wurttemberg,waste disposal centres
905260233,48.7362478,9.0977939,Baden-Wurttemberg,waste disposal centres
1354588010,48.6056245,9.6325424,Baden-Wurttemberg,waste disposal centres
1354588024,48.6060187,9.6333973,Baden-Wurttemberg,waste disposal centres
1354588025,48.6058076,9.6321744,Baden-Wurttemberg,waste disposal centres
1354588026,48.6061145,9.6312831,Baden-Wurttemberg,waste disposal centres
1354588040,48.6065394,9.6322789,Baden-Wurttemberg,waste disposal centres
1360122022,47.7011948,9.2683101,Baden-Wurttemberg,waste disposal centres
1422699099,49.5129797,8.5457867,Baden-Wurttemberg,waste disposal centres
1592457003,47.7460013,9.1473804,Baden-Wurttemberg,waste disposal centres
1731580841,48.5229885,10.0837526,Baden-Wurttemberg,waste disposal centres
1869323765,49.5376073,9.1597326,Baden-Wurttemberg,waste disposal centres
1946744171,48.8093901,8.1807051,Baden-Wurttemberg,waste disposal centres
1946744190,48.8096395,8.1813778,Baden-Wurttemberg,waste disposal centres
1946744201,48.8098214,8.1817378,Baden-Wurttemberg,waste disposal centres
1946744240,48.8102376,8.1835432,Baden-Wurttemberg,waste disposal centres
1946744243,48.8102837,8.1819095,Baden-Wurttemberg,waste disposal centres
1946744247,48.8106031,8.1818713,Baden-Wurttemberg,waste disposal centres
1946744252,48.8107696,8.1826808,Baden-Wurttemberg,waste disposal centres
1946744257,48.8109344,8.18349,Baden-Wurttemberg,waste disposal centres
1946744280,48.8110855,8.1827321,Baden-Wurttemberg,waste disposal centres
2173952166,48.8087168,8.1807569,Baden-Wurttemberg,waste disposal centres
2173952170,48.8093644,8.1818128,Baden-Wurttemberg,waste disposal centres
2254532971,48.8082559,8.1809447,Baden-Wurttemberg,waste disposal centres
2254532994,48.8087287,8.1816495,Baden-Wurttemberg,waste disposal centres
2254533001,48.8088428,8.1813091,Baden-Wurttemberg,waste disposal centres
2284557399,48.8300769,9.2116172,Baden-Wurttemberg,waste disposal centres
2284594588,48.8317902,9.2117107,Baden-Wurttemberg,waste disposal centres
2284594596,48.8336807,9.2122036,Baden-Wurttemberg,waste disposal centres
2285306806,48.8370089,9.2168311,Baden-Wurttemberg,waste disposal centres
2295317254,48.1185534,7.8411081,Baden-Wurttemberg,waste disposal centres
2296425731,47.5520476,8.0242667,Baden-Wurttemberg,waste disposal centres
2352491884,47.8499618,8.2673814,Baden-Wurttemberg,waste disposal centres
2435205651,48.5232566,10.0824859,Baden-Wurttemberg,waste disposal centres
2516431623,49.2696416,8.4762784,Baden-Wurttemberg,waste disposal centres
2609209442,47.8645786,8.7858989,Baden-Wurttemberg,waste disposal centres
2609209451,47.8646487,8.7847706,Baden-Wurttemberg,waste disposal centres
2661679241,48.4294953,7.9976166,Baden-Wurttemberg,waste disposal centres
2920950646,47.9202831,8.649888,Baden-Wurttemberg,waste disposal centres
2935874497,48.8300648,9.211609,Baden-Wurttemberg,waste disposal centres
2935874498,48.8317648,9.2117163,Baden-Wurttemberg,waste disposal centres
3050194956,48.7629842,9.1106689,Baden-Wurttemberg,waste disposal centres
3058604774,48.9900569,9.23169,Baden-Wurttemberg,waste disposal centres
3058604775,48.9906204,9.2317066,Baden-Wurttemberg,waste disposal centres
3058604776,48.9910545,9.2319978,Baden-Wurttemberg,waste disposal centres
